mobage_user_id,rank,sales,activity
6965293,17,43266.666666666666666667,5001.0
6994693,13,3666.666666666666666667,431.0
7037165,7,133.333333333333333333,318.333333333333333333
7071928,14,3133.333333333333333333,290.0
7091814,14,33.333333333333333333,911.333333333333333333
7150148,16,33700.0,1805.0
7155619,11,1500.0,1079.0
7263151,16,333.333333333333333333,1202.666666666666666667
7286575,9,800.0,292.666666666666666667
7290855,15,433.333333333333333333,584.666666666666666667
7301628,16,42966.666666666666666667,1822.666666666666666667
7318287,15,1433.333333333333333333,2125.333333333333333333
7325881,14,16933.333333333333333333,862.333333333333333333
7344192,9,3233.333333333333333333,57.0
7359174,15,29800.0,700.666666666666666667
7365097,17,57500.0,2817.666666666666666667
7390771,7,100.0,39.333333333333333333
7395043,7,33.333333333333333333,22.0
7414489,7,3233.333333333333333333,1.666666666666666667
7428698,12,300.0,481.333333333333333333
7486887,7,33.333333333333333333,31.666666666666666667
7496844,13,666.666666666666666667,1005.666666666666666667
7532523,17,5933.333333333333333333,2601.666666666666666667
7570848,14,866.666666666666666667,519.666666666666666667
7619507,17,17033.333333333333333333,1423.0
7622293,18,37800.0,5001.0
7717112,15,1066.666666666666666667,1189.0
7754795,15,4800.0,1807.333333333333333333
7757296,7,7400.0,349.666666666666666667
7761573,12,2133.333333333333333333,830.0
7781080,19,100001.0,5001.0
7793289,14,39766.666666666666666667,2138.333333333333333333
7845912,16,26966.666666666666666667,458.333333333333333333
7907903,14,200.0,1163.666666666666666667
7918035,12,3566.666666666666666667,808.0
7962846,7,200.0,15.0
7970495,13,4933.333333333333333333,120.0
8063742,13,33.333333333333333333,1066.333333333333333333
8100149,10,1066.666666666666666667,453.666666666666666667
8138702,18,80266.666666666666666667,4652.666666666666666667
8154350,13,733.333333333333333333,715.0
8186234,10,1100.0,404.333333333333333333
8195753,7,11970.0,1337.0
8221177,16,13300.0,920.0
8237921,7,533.333333333333333333,16.0
8245224,17,16166.666666666666666667,996.666666666666666667
8455778,17,6733.333333333333333333,2208.0
8513009,14,17833.333333333333333333,5001.0
8515149,15,14500.0,782.0
8589203,15,2233.333333333333333333,1200.666666666666666667
8613226,12,6033.333333333333333333,755.333333333333333333
8624357,15,1933.333333333333333333,345.0
8660465,18,86433.333333333333333333,5001.0
8664611,15,733.333333333333333333,507.0
8755405,13,1066.666666666666666667,819.666666666666666667
8802788,12,333.333333333333333333,272.666666666666666667
8817156,7,200.0,1079.666666666666666667
8833659,15,6033.333333333333333333,873.0
8867384,7,33.333333333333333333,5.0
8870211,16,2500.0,852.666666666666666667
8920574,18,59866.666666666666666667,5001.0
8936389,14,1366.666666666666666667,856.333333333333333333
8976546,15,4233.333333333333333333,1502.333333333333333333
9039579,13,666.666666666666666667,770.0
9048617,15,233.333333333333333333,596.666666666666666667
9071198,7,2466.666666666666666667,241.333333333333333333
9085962,7,666.666666666666666667,829.0
9094634,15,100001.0,1113.0
9130238,18,47133.333333333333333333,276.333333333333333333
9133642,15,11233.333333333333333333,606.333333333333333333
9176503,8,14566.666666666666666667,820.333333333333333333
9176843,15,11066.666666666666666667,1469.0
9288149,17,1966.666666666666666667,793.666666666666666667
9295233,8,1300.0,163.0
9305230,7,5500.0,877.0
9345093,13,1933.333333333333333333,806.666666666666666667
9357477,14,33.333333333333333333,526.333333333333333333
9364292,17,27633.333333333333333333,3350.333333333333333333
9375515,15,1100.0,640.333333333333333333
9501265,17,12100.0,1537.0
9511867,16,1133.333333333333333333,2891.333333333333333333
9515496,13,15333.333333333333333333,1565.666666666666666667
9584648,15,4066.666666666666666667,878.333333333333333333
9812135,18,91500.0,5001.0
9846023,15,34233.333333333333333333,1274.333333333333333333
9862601,16,3666.666666666666666667,1958.0
9865805,16,1200.0,1190.0
9870713,8,1500.0,238.0
9871182,16,1300.0,1484.666666666666666667
9872171,7,833.333333333333333333,83.666666666666666667
9897556,16,15800.0,1662.333333333333333333
9968617,16,13233.333333333333333333,1381.333333333333333333
9974284,8,1200.0,379.0
9982830,7,333.333333333333333333,202.333333333333333333
10029272,16,1000.0,2104.0
10128895,17,6500.0,1343.0
10153256,17,22900.0,5001.0
10165366,7,33.333333333333333333,7.333333333333333333
10242854,17,2733.333333333333333333,1362.333333333333333333
10259897,13,33.333333333333333333,1488.333333333333333333
10263525,16,14300.0,1587.333333333333333333
10303374,18,79266.666666666666666667,5001.0
10309191,7,6166.666666666666666667,597.0
10363381,11,35500.0,1729.666666666666666667
10414089,13,1066.666666666666666667,778.333333333333333333
10422858,7,100.0,3.333333333333333333
10465570,16,9766.666666666666666667,715.666666666666666667
10465615,18,23233.333333333333333333,2645.666666666666666667
10491195,18,24033.333333333333333333,5001.0
10519103,9,4400.0,20.333333333333333333
10533778,17,100001.0,4638.666666666666666667
10549220,10,1066.666666666666666667,166.0
10589000,16,1066.666666666666666667,1419.0
10599820,16,61600.0,2014.666666666666666667
10641229,14,9166.666666666666666667,1551.0
10683866,15,2333.333333333333333333,1064.333333333333333333
10711884,15,1066.666666666666666667,208.333333333333333333
10759329,11,766.666666666666666667,1184.333333333333333333
10765933,15,833.333333333333333333,1213.333333333333333333
10828924,7,133.333333333333333333,7.0
10834800,15,3366.666666666666666667,1577.666666666666666667
10867394,7,533.333333333333333333,82.333333333333333333
10875055,7,66.666666666666666667,400.0
10885239,13,27700.0,1421.333333333333333333
10897581,16,766.666666666666666667,1350.666666666666666667
11004399,17,17333.333333333333333333,4639.333333333333333333
11013313,7,100.0,426.666666666666666667
11014921,16,2000.0,272.666666666666666667
11018081,17,100001.0,1609.0
11072401,13,733.333333333333333333,953.0
11103811,11,29133.333333333333333333,921.333333333333333333
11107506,18,100001.0,3123.333333333333333333
11158700,7,166.666666666666666667,1.666666666666666667
11161659,19,96400.0,5001.0
11201964,7,1366.666666666666666667,528.666666666666666667
11210291,17,22133.333333333333333333,1593.333333333333333333
11253325,15,7166.666666666666666667,1705.666666666666666667
11261279,8,4933.333333333333333333,35.666666666666666667
11266814,15,2800.0,1045.666666666666666667
11281484,15,1533.333333333333333333,1458.333333333333333333
11315261,14,633.333333333333333333,651.666666666666666667
11336976,16,14700.0,1673.333333333333333333
11409003,15,1066.666666666666666667,1682.0
11447084,16,40233.333333333333333333,1614.0
11465650,7,133.333333333333333333,3.666666666666666667
11477280,14,600.0,33.0
11492069,16,17466.666666666666666667,1919.333333333333333333
11631048,15,300.0,1397.333333333333333333
11675243,15,1333.333333333333333333,708.333333333333333333
11737344,13,700.0,554.333333333333333333
11804488,16,52300.0,1895.333333333333333333
11825273,13,1266.666666666666666667,851.333333333333333333
11868459,12,1066.666666666666666667,1016.666666666666666667
11940122,18,91436.666666666666666667,1857.666666666666666667
11952146,16,18666.666666666666666667,2032.333333333333333333
11990669,16,12533.333333333333333333,89.0
11990961,11,5300.0,93.0
11992130,17,8900.0,5001.0
12145705,7,66.666666666666666667,2.666666666666666667
12165190,15,166.666666666666666667,989.0
12202804,8,4200.0,962.666666666666666667
12323814,9,66.666666666666666667,330.666666666666666667
12425877,11,28266.666666666666666667,806.666666666666666667
12433472,15,6666.666666666666666667,471.333333333333333333
12491754,17,1466.666666666666666667,3710.333333333333333333
12492301,14,66.666666666666666667,1604.666666666666666667
12524231,17,38300.0,1156.333333333333333333
12680906,14,2700.0,372.0
12711283,14,933.333333333333333333,1260.0
12816407,18,100001.0,5001.0
12946253,12,66.666666666666666667,375.333333333333333333
13019677,12,300.0,1087.333333333333333333
13019746,17,42466.666666666666666667,957.0
13031584,7,533.333333333333333333,303.0
13159106,13,300.0,488.333333333333333333
13275949,7,533.333333333333333333,275.0
13287641,13,300.0,235.666666666666666667
13300741,8,1666.666666666666666667,371.333333333333333333
13402709,7,1066.666666666666666667,61.666666666666666667
13448173,17,3233.333333333333333333,3018.333333333333333333
13456351,15,19666.666666666666666667,1104.666666666666666667
13468691,7,5300.0,719.0
13490634,8,21833.333333333333333333,148.333333333333333333
13498151,13,533.333333333333333333,393.0
13505036,12,33.333333333333333333,454.333333333333333333
13697427,15,3966.666666666666666667,961.0
13734196,15,4400.0,726.333333333333333333
13750119,12,33.333333333333333333,794.666666666666666667
13820441,15,22066.666666666666666667,5001.0
13915690,16,10000.0,2030.333333333333333333
13993321,9,3566.666666666666666667,17.0
14075427,12,3633.333333333333333333,1121.0
14129050,15,766.666666666666666667,1067.666666666666666667
14148889,7,1500.0,936.333333333333333333
14231163,17,3933.333333333333333333,1201.333333333333333333
14241235,8,3733.333333333333333333,555.333333333333333333
14262480,15,16533.333333333333333333,2267.0
14274103,18,12000.0,5001.0
14417147,7,96666.666666666666666667,2380.333333333333333333
14484039,19,100001.0,4519.0
14493582,7,33.333333333333333333,253.333333333333333333
14535659,15,833.333333333333333333,118.0
14664150,14,66.666666666666666667,1548.0
14668255,8,33.333333333333333333,203.666666666666666667
14671239,15,10633.333333333333333333,881.333333333333333333
14710775,7,33.333333333333333333,5.333333333333333333
14712953,15,7266.666666666666666667,1685.0
14720336,16,33.333333333333333333,1209.0
14753529,16,16433.333333333333333333,1205.666666666666666667
14760286,12,10966.666666666666666667,764.0
14794523,16,800.0,4372.0
14818552,16,9833.333333333333333333,1942.666666666666666667
14828612,16,3500.0,5001.0
14928507,7,17100.0,851.666666666666666667
14944159,12,5266.666666666666666667,477.0
14949826,14,3000.0,1058.666666666666666667
14966715,14,1733.333333333333333333,1122.0
15004761,11,33.333333333333333333,1008.0
15053694,14,800.0,787.0
15090100,16,1200.0,1182.0
15103935,11,100.0,652.333333333333333333
15134902,18,100001.0,5001.0
15138381,15,1666.666666666666666667,1711.666666666666666667
15159354,7,1366.666666666666666667,24.0
15184297,8,1700.0,600.0
15217144,13,300.0,818.666666666666666667
15394021,14,1233.333333333333333333,2586.333333333333333333
15455602,8,5266.666666666666666667,715.0
15507511,13,866.666666666666666667,1396.0
15517125,16,2000.0,1353.666666666666666667
15701089,15,1100.0,1047.666666666666666667
15728481,12,333.333333333333333333,931.333333333333333333
15730977,18,65333.333333333333333333,5001.0
15774584,16,29466.666666666666666667,1755.0
15784401,14,21200.0,2213.0
15790964,16,3066.666666666666666667,621.0
15845950,9,6333.333333333333333333,516.333333333333333333
15911186,7,333.333333333333333333,1.0
15953121,15,1266.666666666666666667,852.333333333333333333
15961625,11,33.333333333333333333,522.333333333333333333
15979974,7,1100.0,583.333333333333333333
15984177,18,100001.0,5001.0
16010533,16,400.0,296.666666666666666667
16094506,16,4533.333333333333333333,2377.333333333333333333
16199733,15,39266.666666666666666667,1972.333333333333333333
16290814,16,1466.666666666666666667,1593.0
16305141,16,37866.666666666666666667,1694.666666666666666667
16305292,9,2833.333333333333333333,557.666666666666666667
16316878,17,74766.666666666666666667,3548.333333333333333333
16374458,14,200.0,733.0
16460517,16,36300.0,1314.666666666666666667
16519849,7,566.666666666666666667,440.666666666666666667
16566741,15,1133.333333333333333333,487.333333333333333333
16574389,12,2266.666666666666666667,407.666666666666666667
16599345,16,8500.0,3183.333333333333333333
16612979,7,9966.666666666666666667,306.0
16615067,14,9266.666666666666666667,1451.333333333333333333
16626565,16,1866.666666666666666667,2044.333333333333333333
16643997,7,1500.0,0.333333333333333333
16649624,7,633.333333333333333333,418.0
16704083,16,19266.666666666666666667,1715.333333333333333333
16718007,16,1133.333333333333333333,323.0
16750135,17,52233.333333333333333333,4973.333333333333333333
16837728,13,633.333333333333333333,945.333333333333333333
16868873,14,33.333333333333333333,1382.333333333333333333
16885361,10,3200.0,1041.0
30021951,17,1400.0,1763.0
30088270,15,1200.0,2306.333333333333333333
30109412,13,600.0,758.333333333333333333
30167340,7,366.666666666666666667,10.666666666666666667
30237435,13,933.333333333333333333,1393.666666666666666667
30280527,12,666.666666666666666667,983.666666666666666667
30415409,16,5100.0,997.666666666666666667
30418195,13,1666.666666666666666667,1094.666666666666666667
30446880,13,833.333333333333333333,1442.0
30547539,15,1133.333333333333333333,1200.666666666666666667
30564770,7,100.0,10.0
30570257,7,400.0,5.333333333333333333
30621707,17,2433.333333333333333333,2218.333333333333333333
30706320,8,4166.666666666666666667,61.666666666666666667
30723866,12,166.666666666666666667,492.0
30775549,15,766.666666666666666667,667.0
30836946,16,1500.0,637.333333333333333333
30844643,18,42933.333333333333333333,653.333333333333333333
31125030,14,53000.0,317.666666666666666667
31175058,12,333.333333333333333333,802.666666666666666667
31178554,16,5933.333333333333333333,1273.333333333333333333
31233086,7,9866.666666666666666667,366.0
31318531,14,366.666666666666666667,1021.666666666666666667
31356458,16,13800.0,1110.0
31503255,12,500.0,1605.333333333333333333
31581582,12,3333.333333333333333333,47.666666666666666667
31618089,15,4800.0,1058.333333333333333333
31640776,14,33.333333333333333333,3060.666666666666666667
31984986,17,1466.666666666666666667,1334.0
32001909,16,52033.333333333333333333,2015.666666666666666667
32006042,16,66.666666666666666667,519.333333333333333333
32045062,16,2500.0,1463.0
32142502,9,3166.666666666666666667,650.666666666666666667
32236633,12,3.333333333333333333,766.0
32277037,8,33.333333333333333333,687.333333333333333333
32337639,16,7700.0,1430.666666666666666667
32340816,13,4833.333333333333333333,950.0
32345687,18,8300.0,5001.0
32373125,15,1433.333333333333333333,1710.666666666666666667
32375532,15,4100.0,957.666666666666666667
32464095,14,8533.333333333333333333,1311.0
32528730,17,37500.0,870.333333333333333333
32563895,18,100001.0,5001.0
32601191,16,500.0,290.333333333333333333
32630986,13,2200.0,1266.666666666666666667
32755852,15,16166.666666666666666667,523.0
32881887,18,43400.0,3134.0
32889109,16,2600.0,1289.0
32904762,16,1866.666666666666666667,1364.0
32915281,18,20566.666666666666666667,5001.0
32947757,10,16133.333333333333333333,1672.0
32963697,15,66.666666666666666667,877.0
32991555,13,33.333333333333333333,556.666666666666666667
33081406,16,2233.333333333333333333,1607.666666666666666667
33154598,16,12066.666666666666666667,1414.666666666666666667
33166116,15,6033.333333333333333333,2174.333333333333333333
33188914,7,7833.333333333333333333,1029.666666666666666667
33197152,7,3.333333333333333333,307.0
33230899,14,20400.0,447.0
33234440,17,16266.666666666666666667,3740.0
33264211,17,433.333333333333333333,1514.666666666666666667
33277234,8,1133.333333333333333333,1925.0
33281753,9,966.666666666666666667,37.333333333333333333
33317163,9,1166.666666666666666667,661.333333333333333333
33347017,8,3.333333333333333333,1343.666666666666666667
33351734,11,2733.333333333333333333,112.0
33453164,18,16400.0,5001.0
33465034,16,6700.0,900.666666666666666667
33536319,7,2733.333333333333333333,56.333333333333333333
33550409,18,27733.333333333333333333,4180.333333333333333333
33558596,14,7633.333333333333333333,1739.0
33582127,15,10766.666666666666666667,1410.666666666666666667
33597038,16,4333.333333333333333333,764.666666666666666667
33599164,15,1566.666666666666666667,2387.333333333333333333
33610662,16,20033.333333333333333333,1946.333333333333333333
33659823,7,3033.333333333333333333,126.333333333333333333
33707899,15,1066.666666666666666667,1067.666666666666666667
33740484,7,27600.0,411.333333333333333333
33802367,8,20033.333333333333333333,781.666666666666666667
33831925,17,1033.333333333333333333,947.333333333333333333
33839198,16,22866.666666666666666667,1050.666666666666666667
33870285,15,37933.333333333333333333,2230.0
33882013,15,1533.333333333333333333,2281.333333333333333333
33887751,12,1100.0,805.666666666666666667
33941931,14,1166.666666666666666667,780.666666666666666667
33945146,7,166.666666666666666667,585.666666666666666667
33961297,16,1866.666666666666666667,2841.666666666666666667
33980440,15,1066.666666666666666667,858.333333333333333333
34062205,15,1133.333333333333333333,138.333333333333333333
34064415,20,100001.0,5001.0
34067857,16,52533.333333333333333333,5001.0
34138448,8,4033.333333333333333333,1753.0
34163629,8,6566.666666666666666667,36.666666666666666667
34176130,13,33.333333333333333333,135.333333333333333333
34193288,14,7933.333333333333333333,1471.0
34202409,11,900.0,194.333333333333333333
34264628,7,133.333333333333333333,0.666666666666666667
34383555,15,766.666666666666666667,946.333333333333333333
34429114,16,4300.0,1096.333333333333333333
34497975,15,25700.0,1651.666666666666666667
34547107,7,4100.0,68.0
34557119,10,300.0,47.333333333333333333
34606503,16,26466.666666666666666667,1423.0
34615756,16,31666.666666666666666667,974.666666666666666667
34678919,8,400.0,243.666666666666666667
34727741,13,10566.666666666666666667,2528.666666666666666667
34747981,7,433.333333333333333333,819.333333333333333333
34769096,12,533.333333333333333333,60.0
34786481,15,2100.0,714.333333333333333333
34827774,17,8166.666666666666666667,5001.0
34841998,13,1733.333333333333333333,1251.666666666666666667
34893657,12,70.0,693.333333333333333333
34940752,15,3900.0,2030.0
34973534,16,4500.0,1587.333333333333333333
34998776,15,1433.333333333333333333,433.666666666666666667
35044812,8,166.666666666666666667,110.333333333333333333
35057673,7,1270.0,390.0
35118469,15,8400.0,1388.0
35125739,19,79866.666666666666666667,5001.0
35180986,16,6533.333333333333333333,1505.333333333333333333
35233888,15,900.0,470.666666666666666667
35238399,14,10833.333333333333333333,1623.333333333333333333
35264407,16,59500.0,1769.0
35266556,16,6300.0,1939.666666666666666667
35293335,18,14466.666666666666666667,495.333333333333333333
35330350,8,500.0,365.0
35340418,15,1633.333333333333333333,589.333333333333333333
35370857,14,1100.0,800.333333333333333333
35392903,11,100.0,379.666666666666666667
35393843,15,6133.333333333333333333,72.0
35431275,7,100.0,9.333333333333333333
35440840,6,33.333333333333333333,47.333333333333333333
35473323,16,9933.333333333333333333,1349.0
35497154,15,66.666666666666666667,485.333333333333333333
35497636,13,1166.666666666666666667,369.333333333333333333
35503536,17,11133.333333333333333333,3404.333333333333333333
35542833,12,1333.333333333333333333,309.333333333333333333
35589718,15,66.666666666666666667,242.666666666666666667
35591498,16,7100.0,1511.333333333333333333
35591986,16,2133.333333333333333333,2540.333333333333333333
35650772,13,66.666666666666666667,866.666666666666666667
35657206,16,10100.0,1012.666666666666666667
35657844,13,966.666666666666666667,3644.333333333333333333
35662077,12,4666.666666666666666667,497.333333333333333333
35679468,12,66.666666666666666667,849.333333333333333333
35680354,11,3766.666666666666666667,467.333333333333333333
35713603,16,6100.0,1912.0
35725796,16,64766.666666666666666667,2004.0
35744067,12,3700.0,208.0
35767722,12,633.333333333333333333,1076.333333333333333333
35802346,15,2433.333333333333333333,1486.333333333333333333
35807439,7,433.333333333333333333,13.333333333333333333
35827295,16,13233.333333333333333333,1597.0
35874669,17,3833.333333333333333333,1724.333333333333333333
35910908,15,5900.0,1237.333333333333333333
35968822,16,233.333333333333333333,2503.0
35973692,17,100001.0,1774.333333333333333333
35973698,16,6866.666666666666666667,1789.666666666666666667
35988003,15,1000.0,65.333333333333333333
35992252,7,1600.0,85.0
36009959,14,733.333333333333333333,867.333333333333333333
36013066,16,11666.666666666666666667,5001.0
36025059,17,36000.0,1649.333333333333333333
36079383,16,2600.0,1423.666666666666666667
36092052,15,2233.333333333333333333,1385.0
36129121,12,20136.666666666666666667,1406.0
36166025,14,6066.666666666666666667,1683.0
36183413,7,433.333333333333333333,3.333333333333333333
36193185,15,2633.333333333333333333,197.0
36193297,7,1933.333333333333333333,70.0
36206073,17,4166.666666666666666667,98.333333333333333333
36225523,13,21333.333333333333333333,1342.333333333333333333
36239139,16,37300.0,2343.0
36270707,13,1100.0,1318.333333333333333333
36281017,16,966.666666666666666667,445.666666666666666667
36320231,14,1033.333333333333333333,1530.666666666666666667
36337317,7,766.666666666666666667,691.666666666666666667
36344720,13,6666.666666666666666667,1036.0
36347281,15,33.333333333333333333,435.0
36363410,17,38600.0,5001.0
36421528,16,7833.333333333333333333,1482.666666666666666667
36471797,7,333.333333333333333333,642.666666666666666667
36498459,16,19366.666666666666666667,4539.666666666666666667
36533619,16,1100.0,2219.0
36570346,14,2600.0,528.333333333333333333
36574502,15,433.333333333333333333,1027.333333333333333333
36591636,18,47466.666666666666666667,5001.0
36605823,16,12066.666666666666666667,4280.333333333333333333
36667221,13,4033.333333333333333333,607.666666666666666667
36733338,8,3.333333333333333333,1181.0
36751682,18,99000.0,1812.333333333333333333
36779522,7,33.333333333333333333,6.0
36785066,14,3466.666666666666666667,881.333333333333333333
36794923,12,466.666666666666666667,576.666666666666666667
36846902,16,100001.0,1249.333333333333333333
36863497,7,3966.666666666666666667,1152.666666666666666667
36901557,13,21333.333333333333333333,1836.666666666666666667
36940934,14,1066.666666666666666667,259.333333333333333333
36955452,14,166.666666666666666667,1250.666666666666666667
36979052,15,42400.0,1841.666666666666666667
37022647,16,6233.333333333333333333,2963.333333333333333333
37084201,15,10266.666666666666666667,1397.333333333333333333
37097568,19,80300.0,5001.0
37114054,17,66.666666666666666667,1932.0
37126291,7,16600.0,3028.666666666666666667
37133595,10,2133.333333333333333333,395.666666666666666667
37155982,16,6400.0,1633.0
37162869,7,33.333333333333333333,1846.0
37165114,12,100.0,643.333333333333333333
37175851,16,11033.333333333333333333,883.0
37213802,8,5700.0,715.666666666666666667
37266429,15,3800.0,3040.666666666666666667
37267246,7,2633.333333333333333333,760.0
37307652,18,58366.666666666666666667,2341.333333333333333333
37327184,17,3066.666666666666666667,1263.333333333333333333
